-47.83279,3.18141,-2.957307
-47.83279,2.4257,-2.957307
-47.83279,1.429931,-2.957306
-47.83279,1.000416,-2.957308
-48.1463,1.000097,-3.278265
-48.77814,1.000097,-3.876284
-49.61301,1.000098,-4.602046
-50.58698,1.000098,-5.331855
-51.88533,1.000099,-6.063446
-53.32052,1.000099,-6.664917
-53.63419,1.000098,-6.791596
-53.71301,1.000097,-6.823561
-53.4575,1.000095,-6.730567
-52.92233,1.000097,-6.535625
-52.05312,1.000097,-6.239039
-51.1475,1.000096,-5.967963
-50.16854,1.000096,-5.727712
-49.21693,1.000097,-5.542972
-49.06843,1.000096,-5.482533
-49.54485,1.000096,-5.498357
-50.2635,1.000098,-5.538265
-51.37651,1.000097,-5.60643
-52.46405,1.000096,-5.675017
-53.44276,1.000097,-5.733088
-54.43296,1.000098,-5.787598
-55.28305,1.000095,-6.038544
-55.64887,1.000096,-6.676766
-55.79619,1.000097,-7.55509
-55.81564,1.000095,-8.536588
-55.76728,1.000096,-9.56797
-55.68531,1.000098,-10.60062
-55.586,1.000096,-11.6357
-55.47919,1.000095,-12.65838
-55.25971,1.000096,-13.65085
-54.69278,1.000097,-14.52686
-53.90776,1.000094,-15.3517
-53.2096,1.000098,-16.03417
-52.76879,1.000096,-16.84112
-52.49347,1.000096,-17.74189
-52.29593,1.000096,-18.71019
-52.06807,1.000096,-19.6885
-51.55896,1.000097,-20.51342
-50.86641,1.000096,-21.27051
-49.96144,1.000096,-22.08658
-48.87093,1.000095,-23.00276
-47.67488,1.000097,-23.98005
-46.42545,2.739205,-24.9919
-45.19949,4.327591,-25.98269
-43.66155,5.318566,-27.22426
-42.40531,5.618652,-28.31007
-41.68882,5.673654,-29.35334
-41.28559,5.552651,-30.27985
-41.0212,5.251958,-31.2296
-40.88311,4.790337,-31.76761
-40.8146,4.18214,-32.03457
-40.77919,3.411512,-32.17257
-40.76071,2.458719,-32.24456
-40.75135,1.327861,-32.28102
-41.03455,1.00109,-32.33034
-41.60715,1.02345,-32.40179
-42.41298,1.00166,-32.49613
-43.31572,1.000101,-32.59959
-44.51711,1.000098,-32.73601
-45.5659,1.000096,-32.8546
-46.4192,1.000098,-32.95096
-46.83567,1.000099,-32.99799
-47.02091,1.000097,-33.06197
-47.06303,1.000095,-33.43284
-47.03255,1.000096,-34.07497
-46.96373,1.000097,-34.85883
-46.87505,1.000096,-35.72803
-46.77088,1.000097,-36.69436
-46.66452,1.000097,-37.65768
-46.49878,1.000096,-38.61366
-45.96688,1.000097,-39.49368
-45.08743,1.000482,-40.42148
-43.58109,1.00094,-41.20638
-42.14286,1.001101,-41.39486
-40.60612,1.001172,-41.39861
-39.04574,1.001201,-41.31072
-37.44593,1.000182,-41.17589
-35.84092,1.000095,-41.01867
-34.52218,1.000096,-40.88052
-33.30702,1.000095,-40.74889
-32.20434,1.000096,-40.62708
-31.14074,1.000095,-40.50841
-30.1946,1.000097,-40.40236
-29.70187,1.000098,-40.34711
-29.50001,1.000098,-40.32449
-29.4137,1.0001,-40.3148
-29.65504,1.000098,-40.342
-30.20808,1.000096,-40.40435
-30.94003,1.000097,-40.48687
-31.80793,1.000095,-40.58472
-32.7662,1.000096,-40.69276
-33.73382,1.000097,-40.80186
-34.7263,1.000098,-40.91376
-35.29579,1.000099,-40.97797
-35.54542,1.000097,-41.00611
-35.35024,1.000096,-40.9841
-34.81847,1.000096,-40.92416
-34.08955,1.000095,-40.84196
-33.23193,1.000096,-40.74525
-32.04928,1.000096,-40.61192
-31.00535,1.000096,-40.49422
-29.99209,1.000096,-40.37997
-28.93551,1.000097,-40.26085
-27.89709,1.000096,-40.14377
-26.84976,1.000097,-40.02569
-25.75813,1.000098,-39.90301
-24.73014,1.000097,-39.79161
-23.68524,1.000097,-39.68964
-23.11869,1.000099,-39.63647
-22.85007,1.000094,-39.69793
-22.71844,1.000095,-40.12701
-22.65136,1.000096,-40.79933
-22.63318,1.000097,-41.76411
-22.53697,1.000097,-42.93262
-22.07809,1.000097,-43.92077
-21.39188,1.000095,-44.96658
-20.47382,1.000094,-46.23561
-19.39429,1.000097,-47.69519
-18.39027,1.000096,-48.96996
-17.29646,1.832616,-49.884
-16.14512,3.741948,-50.79625
-14.93716,4.874706,-51.73161
-13.6526,5.394083,-52.71568
-12.60702,5.554873,-53.5134
-12.07328,5.536543,-53.92058
-11.76731,5.299372,-54.15399
-11.63167,4.836361,-54.25748
-11.57764,4.278848,-54.29869
-11.54993,3.569952,-54.31982
-11.53542,2.682657,-54.33089
-11.528,1.616087,-54.33655
-11.52519,1.003338,-54.33869
-11.52518,1.031064,-54.33868
-11.52518,1.009421,-54.33868
-11.52518,1.000114,-54.33868
-11.52518,1.000097,-54.33868
-11.52517,1.000095,-54.33866
-11.58037,1.000095,-54.46307
-12.00412,1.000096,-54.9128
-12.73229,1.000097,-55.2563
-13.61184,1.000097,-55.55269
-14.56266,1.000097,-55.8118
-15.55795,1.000097,-56.04134
-16.60641,1.000095,-56.24746
-17.66437,1.000097,-56.41917
-18.72143,1.000098,-56.55409
-19.79127,1.000097,-56.65887
-20.80305,1.000095,-56.737
-21.83286,1.000094,-56.80315
-22.87072,1.000096,-56.86172
-23.99006,1.000097,-56.91965
-25.35682,1.000099,-56.98301
-26.45948,1.000098,-57.02718
-27.4766,1.000096,-57.06289
-28.50616,1.000098,-57.09545
-29.52342,1.000097,-57.12531
-30.56132,1.000097,-57.15433
-31.64017,1.000097,-57.18374
-32.74043,1.000095,-57.21439
-33.7989,1.000096,-57.24702
-34.81924,1.000093,-57.28226
-35.91822,1.000096,-57.32375
-37.02555,1.000097,-57.37193
-38.12456,1.000096,-57.4285
-39.33424,1.000099,-57.50179
-40.51501,1.000097,-57.58272
-41.59613,1.000095,-57.66253
-42.66795,1.000096,-57.74765
-43.7079,1.000097,-57.83859
-44.73192,1.000097,-57.9379
-45.87212,1.000097,-58.05859
-46.93751,1.000098,-58.18034
-48.01049,1.000096,-58.31252
-49.0962,1.000097,-58.37299
-50.04247,1.000097,-58.09315
-51.07172,1.000096,-57.55761
-52.23363,1.000097,-56.82527
-53.82961,1.000098,-56.005
-55.34904,1.000095,-55.82905
-56.62467,1.000097,-55.89071
-57.75517,1.000095,-56.03226
-58.79799,1.000097,-56.21012
-59.80497,1.000097,-56.40778
-60.85826,1.000097,-56.63004
-61.88271,1.000097,-56.87756
-62.70925,1.000098,-57.39204
-63.38604,1.000097,-58.09547
-64.21467,1.000095,-58.72752
-65.08698,1.000096,-59.16462
-65.79429,1.000096,-59.77238
-66.40547,1.000094,-60.54221
-67.05704,1.000098,-61.62405
-67.54042,1.000098,-62.65042
-67.91092,1.000095,-63.56543
-68.25691,1.000096,-64.49565
-68.5999,1.000096,-65.46494
-68.9212,1.000094,-66.39767
-69.26096,1.000097,-67.39716
-69.60117,1.000096,-68.40309
-69.93834,1.000096,-69.40225
-70.26157,1.000096,-70.36173
-70.56474,1.000097,-71.3522
-70.54089,1.000096,-72.28583
-70.30676,1.000096,-73.17517
-69.90804,1.000098,-74.19868
-69.55254,1.000098,-75.31422
-69.5744,1.000095,-76.25722
-69.73723,1.000095,-77.18199
-69.9688,1.000097,-78.11113
-70.24442,1.000094,-79.07487
-70.4133,1.000097,-80.17116
-70.14706,1.000096,-81.37827
-69.61877,1.946774,-82.84783
-69.08834,3.833962,-84.31198
-68.55503,4.96124,-85.7924
-68.0164,5.476503,-87.29167
-67.49208,5.656885,-88.66858
-66.99158,5.655891,-89.8143
-66.41122,5.416984,-91.11681
-66.25243,4.999886,-92.11107
-66.34114,4.426272,-93.10898
-66.53262,3.720524,-94.08423
-66.76997,2.880132,-95.05157
-67.03392,1.883003,-96.03239
-67.31152,1.024564,-97.02214
-67.57662,1.011291,-97.95102
-67.85293,1.017819,-98.91295
-68.13179,2.272873,-99.88519
-68.40141,3.268601,-100.8304
-68.6747,4.018823,-101.7945
-68.95052,4.460809,-102.7727
-69.22205,4.689267,-103.7401
-69.51178,4.802238,-104.7759
-69.86027,4.746819,-106.0157
-70.18409,4.530546,-107.0403
-70.59035,4.165064,-108.0035
-71.14043,3.624693,-108.9253
-71.66193,2.947601,-109.6086
-71.9391,2.10816,-109.9677
-72.07661,1.158283,-110.1458
-72.0999,1.00059,-110.176
-72.0999,1.022202,-110.176
-72.0999,1.000956,-110.176
-72.0999,1.0001,-110.176
-72.0999,1.000098,-110.176
-72.11034,1.000095,-110.0988
-72.15885,1.000095,-109.6842
-72.2347,1.000097,-109.0306
-72.32141,1.000095,-108.2349
-72.37579,1.000096,-107.3365
-72.33885,1.000097,-106.3779
-72.18366,1.000095,-105.4178
-72.04841,1.000099,-104.3185
-72.25214,1.000097,-103.1972
-72.54088,1.000095,-102.2862
-72.89317,1.000097,-101.3431
-73.27887,1.000097,-100.3743
-73.38764,1.000096,-99.46121
-73.20145,1.000095,-98.36179
-72.82783,1.000094,-97.10366
-72.41911,1.000095,-95.91116
-72.08038,1.000094,-94.73775
-72.11259,1.000097,-93.74019
-72.33247,1.000096,-92.77509
-72.65014,1.000096,-91.82027
-73.0727,2.594604,-90.70357
-73.69196,4.488735,-89.11959
-74.28809,5.254604,-87.6131
