-85.28826,1.200076,-108.6271
-85.28827,1.200076,-108.6271
-85.28827,1.200076,-108.6271
-76.79396,1.200059,-100.8967
-66.27892,1.200052,-90.83591
-61.08699,1.200051,-77.64059
-60.83408,1.200051,-75.03914
-59.46156,1.679346,-63.93856
-56.43154,1.200037,-47.23167
-51.05751,1.200033,-44.10696
-36.88021,1.200017,-37.76633
-19.95745,1.200015,-26.59042
-7.530334,1.200022,-17.30238
0.5559158,1.200016,-6.710487
7.810493,1.200011,3.838028
7.721977,4.797176,13.29263
5.294373,6.937131,19.15317
5.7938,7.244996,21.98868
6.880325,4.495486,17.04278
6.732796,6.90764,17.28912
8.772377,7.25,22.12444
7.343468,7.433224,18.69717
7.527657,3.917677,14.62341
8.591743,7.796273,18.81585
9.632156,7.055861,14.68379
13.69573,1.200019,8.496262
6.747025,4.251161,15.89955
6.979385,7.250007,22.05713
-0.7338028,10.75237,27.61485
-4.106255,9.677376,35.91429
-3.447815,7.40853,51.87929
-6.764908,7.249998,62.03133
-10.52663,7.25,72.72368
-17.16517,10.89443,81.67316
-22.75504,9.132457,87.032
-30.94884,8.776091,94.76282
-40.568,11.91873,97.98796
-48.30476,12.81837,102.5386
-55.4491,10.74,110.3523
-58.88271,10.74,120.5724
-57.12305,14.34145,131.2646
-56.38737,12.49084,134.593
-50.16498,14.10462,147.5366
-38.8308,14.10462,148.8225
-26.95121,16.65438,150.6345
-15.58864,14.24203,149.8366
-9.842545,16.59867,139.8973
-0.8543854,15.79457,134.3479
9.847206,10.23217,130.914
14.26464,12.06645,120.5551
19.78713,10.73,109.4335
27.37894,10.73,95.59056
32.79789,13.84606,83.218
34.79163,6.974304,71.7574
37.48669,7.270809,60.07687
40.3203,8.008411,49.00883
39.50581,10.69121,42.9493
40.35793,11.36119,41.40453
41.38723,12.27245,38.98967
41.38723,12.27242,38.98975
41.38725,12.27237,38.9899
41.38725,12.27236,38.98994
42.18948,10.73871,43.3252
40.45945,7.189949,50.73839
37.51546,7.453471,49.93187
37.62972,6.999934,52.47528
37.17937,6.990023,52.2249
39.02579,10.18443,44.04036
42.59418,13.4004,34.96535
41.60461,14.81972,23.1393
41.81084,14.65419,18.81781
41.77103,14.65587,18.97537
41.46793,14.78057,22.53493
40.8799,14.14055,13.74852
43.58311,10.69941,1.785255
43.92936,7.890737,-4.318253
43.93218,7.142369,-7.170067
44.39431,7.069999,-10.37565
44.27201,7.07,-11.77452
43.83964,7.07,-12.32417
43.65665,7.07,-9.886055
43.45899,7.069999,-13.87718
40.76708,10.1452,-25.4491
42.19607,10.9002,-36.05768
43.82941,7.099998,-51.40877
44.85506,10.53504,-62.56938
44.42207,6.243278,-77.48057
44.44926,6.244388,-77.6163
49.0131,8.822154,-81.26727
55.6609,5.829242,-86.69962
63.94672,9.608656,-95.11959
74.8877,6.244392,-98.74714
86.06924,9.985632,-98.90583
100.0418,6.244392,-97.89689
114.2343,8.904152,-91.59371
124.0051,7.300003,-94.0935
130.0274,10.21954,-95.95251
136.7229,10.06827,-95.64197
146.5784,13.59561,-98.0248
154.4801,13.63,-89.80318
152.5594,13.63,-76.53452
148.6942,15.79396,-64.68945
139.2025,10.88198,-54.82223
126.9753,10.12614,-46.5081
117.1599,7.249985,-33.21017
114.7375,7.25,-21.65572
105.2769,10.90948,-8.794662
105.4361,7.51,2.888687
109.8121,7.51,9.074219
109.4446,7.509998,9.77771
108.1781,7.509999,11.10576
109.6836,7.51,5.726952
105.4786,7.51,-1.004265
108.0876,7.51,7.928291
101.0277,7.56131,5.475853
100.516,7.756348,5.452988
105.4898,7.51,5.288124
101.3483,7.507257,1.727036
107.5956,7.51,0.1731033
102.5559,7.51,-4.229485
107.9426,7.510011,0.7434616
113.3717,8.370706,10.04761
121.1436,7.317343,17.70127
130.9421,9.339563,21.74309
138.8063,9.169052,29.42128
144.2735,8.389755,38.14146
156.2484,7.253874,38.76689
172.5793,10.09295,37.03877
186.5968,7.23,38.49318
196.1278,10.16784,31.7941
198.6749,7.25,29.02708
199.2012,7.249999,28.68773
208.469,10.83613,23.63844
215.3362,10.63208,21.97673
222.7992,7.786973,22.80638
231.9356,11.38396,21.86159
240.0276,9.599941,22.83701
248.4312,8.173028,22.12022
253.3759,7.349998,22.17271
262.9962,10.65754,25.68085
265.6806,10.76898,28.03651
271.105,10.01865,33.56801
271.0387,10.00837,33.80928
273.6563,13.40062,46.65831
276.8676,13.4,56.44534
277.0485,13.4,59.71028
270.2356,15.34821,69.3604
264.3275,10.43328,76.29472
263.4918,4.79057,76.87617
261.3305,1.999999,77.78288
255.6841,2,73.45032
254.8753,2,72.55423
254.6055,2,71.58315
254.1564,2,70.7065
253.744,1.999999,69.6335
253.1459,1.999999,68.62971
252.5764,2,67.61037
245.7136,1.199994,57.71353
230.5072,1.199994,65.0031
227.3477,1.199994,64.29372
225.0857,1.199993,61.83302
214.8614,1.199994,60.95778
205.7189,1.199994,54.54454
198.7804,4.579277,46.31511
196.1028,4.104665,38.4812
189.7867,7.229708,40.95149
189.289,7.229999,40.09389
