-82.23363,1.200068,-100.6854
-76.69433,1.200059,-103.1185
-74.72829,1.200056,-101.1181
-65.96284,1.200052,-87.76898
-63.01339,1.200052,-73.36324
-59.98087,1.200049,-60.87774
-53.98468,1.200035,-47.44701
-40.1551,1.20002,-39.74449
-26.51086,1.200015,-32.38802
-8.640823,4.196856,-16.68031
-0.7013779,1.200014,-0.631958
-2.998283,1.200012,8.144691
8.204071,3.815217,15.86623
9.682564,4.273484,17.26997
9.234131,5.985677,17.87035
7.257378,5.823671,15.73261
8.743469,7.249999,22.76224
-1.548164,10.66037,26.82894
-4.042526,8.408238,36.19668
-5.578186,7.72657,51.98867
-7.648987,7.25,62.55221
-11.81379,7.25,72.75779
-18.31297,10.66485,82.12551
-25.35651,11.12042,90.34873
-34.51453,10.54041,96.16405
-44.97887,9.223824,100.1516
-53.92904,11.53001,106.4069
-61.01472,10.74,113.3781
-60.20059,12.31718,124.3862
-55.125,10.99002,134.6812
-52.22594,13.89571,141.1895
-52.22226,13.78419,141.1568
-48.99863,4.823116,141.9253
-39.73648,1.999999,140.1771
-28.59898,2,143.6736
-35.22916,2,140.6194
-45.70211,2,137.9196
-50.53537,1.999999,127.5044
-50.41437,1.974415,127.928
-53.27057,5.207865,124.3272
-53.55288,6.363706,122.2623
-52.68814,6.22387,122.1809
-54.76404,7.53,118.8564
-56.12822,10.19299,118.3297
-54.22953,8.297444,118.8527
-56.1309,11.17009,118.6347
-60.8213,10.74,114.7939
-62.90473,10.74,114.9394
-58.31744,14.0675,125.8367
-56.80192,11.11795,130.5284
-55.42631,11.11645,134.8708
-56.00612,6.501951,132.7667
-52.33484,2,128.6569
-51.11897,5.616306,125.5571
-52.93985,5.106587,123.5197
-54.5083,8.5077,117.9376
-54.93002,11.16204,117.8021
-60.12899,10.74,113.9633
-59.36148,10.74,118.1484
-56.34546,14.50167,129.3278
-56.02162,11.45137,133.3041
-46.97479,14.10461,145.7254
-40.24486,14.10461,150.3776
-32.64274,14.10462,150.8947
-20.11769,16.31901,150.8411
-9.910187,17.57701,144.9532
-3.074249,13.98165,134.1547
5.741524,10.22891,131.3831
16.84727,13.83713,123.9503
21.00888,10.73,112.1503
27.34691,10.73,100.2962
33.18693,13.94769,84.5221
36.06168,7.148552,71.76688
37.42036,7.105895,59.63583
40.54694,8.286243,48.51888
39.87513,11.94441,39.61533
40.60034,14.4377,27.62043
41.49321,14.31632,15.01801
42.67122,11.24121,2.870689
43.82803,7.194797,-7.250679
40.71237,8.758542,-18.47115
41.2338,7.217046,-27.59834
42.98802,9.430653,-38.63597
44.42664,7.099999,-49.11041
45.75675,7.234444,-60.59248
43.59545,8.720606,-71.51572
48.38313,6.24439,-79.44507
56.8651,8.591117,-87.59803
57.67743,5.607358,-87.71103
61.24315,8.762903,-90.3517
72.23378,6.244393,-97.29254
83.71785,9.993411,-98.3248
98.26811,6.244391,-100.9363
112.6906,9.915358,-94.73286
123.9077,7.300003,-94.05495
135.1266,10.68867,-95.51625
146.2535,13.5159,-96.52249
155.8498,13.63,-89.75428
155.5501,13.63,-74.61031
147.3636,17.08936,-63.52203
138.4396,7.269747,-53.7752
127.987,10.7932,-45.46781
116.5449,7.249998,-31.97417
112.3114,7.249936,-19.27844
103.7381,9.143816,-7.711601
101.164,7.509999,-0.354126
102.6511,7.51,9.839767
104.077,7.51,12.78558
110.84,7.509999,10.93679
120.0076,7.507293,18.18109
128.3863,9.980194,25.33117
138.6115,10.65392,31.3646
144.425,9.735239,39.66518
156.0532,7.229815,39.32519
166.4587,7.229998,39.09267
177.7396,7.229999,40.52845
188.4963,7.23,37.4663
197.5993,9.065811,29.86486
198.6894,7.25,27.17311
207.7185,10.81195,22.95105
215.4318,11.10713,22.59452
223.4081,7.726027,21.51385
235.2142,9.79194,22.53326
245.15,11.37646,22.30753
254.4137,7.890496,22.03548
262.2739,8.747208,25.38265
267.0889,8.637322,28.18145
268.1118,9.667795,30.71227
267.9354,4.233032,31.73481
267.2666,1.199994,33.93736
260.0776,1.199994,39.65133
249.7337,1.199992,41.98038
242.0431,1.199993,37.45974
241.8916,1.199994,36.1012
243.5219,1.199994,37.21481
243.5252,1.199994,37.21619
-82.23363,0.2052936,-100.6854
-82.23363,0.3375828,-100.6854
-82.23363,1.200068,-100.6854
-82.23361,1.200068,-100.6854
-82.23361,1.200068,-100.6854
-82.90053,1.200069,-101.1427
-89.12262,1.200076,-107.304
-86.27682,1.200076,-108.0542
-83.6469,1.200074,-111.0239
-85.55295,1.200075,-106.5421
-72.15334,1.200052,-98.16248
-62.14457,2.643699,-76.26186
-57.72261,2.197103,-54.39227
-45.22352,1.200027,-43.50093
-26.34243,2.875824,-31.348
-12.86055,1.200025,-17.93128
-0.8970108,1.200016,-10.68898
-2.491005,1.200014,2.45961
-2.491104,1.200014,2.551186
